stamp_ns,time_s_from_start,visible,rel_x_m,rel_y_m,range_m,bearing_deg,u_px,bbox_w_px,bbox_h_px,sync_dt_ms
1777025663783353550,49.302,0,0.3493,-2.4032,2.4285,-81.730,3871.83,532.16,574.87,2.437
1777025663882474920,49.402,0,0.3496,-2.4031,2.4284,-81.722,3868.17,531.63,574.30,1.591
1777025663983208325,49.502,0,0.3495,-2.4032,2.4285,-81.724,3869.25,531.79,574.46,2.246
1777025664082549489,49.602,0,0.3497,-2.4031,2.4285,-81.721,3867.87,531.59,574.25,0.564
1777025664181999337,49.701,0,0.3496,-2.4032,2.4285,-81.722,3868.39,531.67,574.33,0.699
1777025664282933888,49.802,0,0.3497,-2.4032,2.4285,-81.722,3868.09,531.62,574.28,1.558
1777025664383621572,49.903,0,0.3496,-2.4031,2.4284,-81.723,3868.74,531.72,574.39,2.335
1777025664483191473,50.002,0,0.3495,-2.4032,2.4284,-81.725,3869.54,531.84,574.51,1.592
1777025664583050871,50.102,0,0.3482,-2.4035,2.4285,-81.757,3883.64,533.88,576.72,1.612
1777025664682549681,50.202,0,0.3498,-2.4031,2.4284,-81.718,3866.65,531.41,574.06,0.666
1777025664784650773,50.304,0,0.3497,-2.4032,2.4285,-81.722,3868.12,531.63,574.29,2.166
1777025664881897759,50.401,0,0.3495,-2.4031,2.4284,-81.725,3869.53,531.84,574.52,0.109
1777025664984991598,50.504,0,0.3497,-2.4031,2.4284,-81.721,3867.89,531.60,574.25,2.555
1777025665082408583,50.602,0,0.3495,-2.4032,2.4285,-81.724,3869.23,531.79,574.46,0.116
1777025665182932639,50.702,0,0.3497,-2.4031,2.4284,-81.721,3867.82,531.58,574.24,0.402
1777025665282772519,50.802,0,0.3483,-2.4034,2.4285,-81.755,3882.78,533.76,576.59,0.392
1777025665381923296,50.901,0,0.3497,-2.4031,2.4284,-81.721,3867.73,531.58,574.23,0.814
1777025665482827366,51.002,0,0.3495,-2.4032,2.4284,-81.725,3869.39,531.81,574.49,0.065
1777025665581499834,51.101,0,0.3494,-2.4032,2.4284,-81.727,3870.57,531.99,574.68,1.149
1777025665683177784,51.202,0,0.3494,-2.4032,2.4285,-81.728,3871.07,532.05,574.75,0.520
1777025665783509268,51.303,0,0.3497,-2.4032,2.4285,-81.720,3867.54,531.53,574.19,0.534
1777025665883591200,51.403,0,0.3495,-2.4031,2.4284,-81.724,3869.29,531.80,574.48,0.644
1777025665983310934,51.502,0,0.3494,-2.4032,2.4285,-81.728,3870.72,532.00,574.70,0.437
1777025666081556889,51.601,0,0.3483,-2.4034,2.4285,-81.754,3882.20,533.68,576.51,1.780
1777025666181305899,51.700,0,0.3498,-2.4031,2.4284,-81.718,3866.61,531.41,574.06,3.203
1777025666282245376,51.801,0,0.3494,-2.4032,2.4285,-81.729,3871.24,532.08,574.77,1.451
1777025666380884697,51.900,0,0.3496,-2.4031,2.4284,-81.722,3868.40,531.67,574.33,2.326
1777025666484205107,52.003,0,0.3496,-2.4031,2.4284,-81.723,3868.73,531.72,574.39,1.047
1777025666582522876,52.102,0,0.3482,-2.4034,2.4285,-81.755,3882.80,533.77,576.60,1.110
1777025666681247603,52.200,0,0.3495,-2.4032,2.4284,-81.726,3869.79,531.87,574.55,3.276
1777025666784122241,52.303,0,0.3497,-2.4031,2.4284,-81.722,3868.07,531.62,574.28,0.252
1777025666882422140,52.402,0,0.3498,-2.4031,2.4284,-81.717,3866.24,531.35,573.99,1.327
1777025666982894401,52.502,0,0.3491,-2.4032,2.4285,-81.735,3873.71,532.44,575.17,1.257
1777025667080292348,52.599,0,0.3494,-2.4032,2.4285,-81.727,3870.43,531.95,574.64,4.437
1777025667181929465,52.701,0,0.3495,-2.4032,2.4285,-81.725,3869.40,531.81,574.49,3.217
1777025667286383453,52.805,0,0.3494,-2.4032,2.4285,-81.727,3870.59,531.98,574.67,2.115
1777025667383378906,52.902,0,0.3486,-2.4034,2.4285,-81.748,3879.37,533.26,576.05,1.562
1777025667482497072,53.002,0,0.3496,-2.4031,2.4284,-81.723,3868.55,531.69,574.36,1.990
1777025667583134479,53.102,0,0.3494,-2.4032,2.4285,-81.729,3871.28,532.08,574.78,1.976
1777025667682606585,53.202,0,0.3495,-2.4032,2.4284,-81.726,3869.91,531.89,574.57,3.097
1777025667783149030,53.302,0,0.3496,-2.4031,2.4284,-81.722,3868.34,531.66,574.33,2.286
1777025667884156914,53.403,0,0.3498,-2.4031,2.4284,-81.718,3866.41,531.38,574.02,1.553
1777025667982772254,53.502,0,0.3499,-2.4031,2.4284,-81.715,3865.01,531.18,573.80,2.461
1777025668083551399,53.603,0,0.3497,-2.4032,2.4285,-81.721,3867.79,531.58,574.23,2.319
1777025668183094320,53.702,0,0.3485,-2.4034,2.4285,-81.749,3879.89,533.34,576.14,4.489
1777025668281898323,53.801,0,0.3499,-2.4031,2.4285,-81.717,3865.97,531.31,573.94,3.624
1777025668383081390,53.902,0,0.3495,-2.4032,2.4285,-81.724,3869.28,531.79,574.47,3.057
1777025668481604268,54.001,0,0.3494,-2.4032,2.4285,-81.729,3871.18,532.06,574.76,3.765
1777025668581506999,54.101,0,0.3446,-2.4051,2.4297,-81.847,3923.48,539.47,582.77,4.014
1777025668682273367,54.201,0,0.3307,-2.4106,2.4332,-82.189,4083.55,562.15,607.26,3.786
1777025668783898409,54.303,0,0.3226,-2.4138,2.4352,-82.388,4182.79,576.22,622.46,6.679
1777025668883494273,54.403,0,0.3117,-2.4197,2.4397,-82.659,4327.18,596.28,644.13,2.784
1777025668982162760,54.501,0,0.2913,-2.4292,2.4466,-83.163,4625.64,638.19,689.40,4.367
